,CustomerID,Gender,SeniorCitizen,Partner,Dependents,State,Latitude,Longitude,ZipCode,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Tenure,Contract,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,LTV_Segment
4222,0570-BFQHT,Female,No,No,No,California,40.448632,-122.306657,96007,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,9,Month-to-month,Electronic check,No,80.55,653.9,No,Low
4223,4393-OBCRR,Female,No,No,No,California,40.722733000000005,-122.10966599999999,96008,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,One year,Mailed check,No,20.25,71.2,No,Low
4224,8564-LDKFL,Male,No,Yes,No,California,40.775271999999994,-123.28741399999998,96010,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,40,One year,Bank transfer (automatic),Yes,106.0,4178.65,No,Low
4225,3696-DFHHB,Female,No,No,No,California,41.096569,-121.87908200000001,96011,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,68,Two year,Bank transfer (automatic),No,25.5,1821.8,No,Low
4226,4717-GHADL,Female,No,No,No,California,41.388397,-122.79463600000001,96014,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,50,Two year,Mailed check,Yes,79.6,4024.2,No,Low
4227,5501-TVMGM,Male,No,No,No,California,41.486953,-120.913975,96015,Yes,No,DSL,No,No,No,No,No,Yes,1,Month-to-month,Electronic check,Yes,55.25,55.25,No,Low
4228,5879-HMFFH,Female,No,Yes,No,California,40.936285,-121.57269199999999,96016,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,72,Two year,Bank transfer (automatic),No,88.05,6520.8,No,High
4229,6772-WFQRD,Male,No,No,Yes,California,41.121108,-122.33661299999999,96017,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,40,One year,Bank transfer (automatic),Yes,20.4,854.9,No,Low
4230,3810-DVDQQ,Female,No,Yes,Yes,California,40.692523,-122.369876,96019,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,72,Two year,Bank transfer (automatic),Yes,117.6,8308.9,No,High
4231,6972-SNKKW,Female,No,No,No,California,40.243494,-121.15473300000001,96020,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,6,Month-to-month,Mailed check,No,20.0,109.2,No,Low
4232,3694-GLTJM,Female,No,No,No,California,39.913777,-122.289984,96021,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,5,Month-to-month,Credit card (automatic),Yes,19.65,92.05,No,Low
4233,8550-XSXUQ,Male,No,Yes,No,California,40.336392,-122.44853300000001,96022,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,48,One year,Credit card (automatic),Yes,70.55,3420.5,No,Low
4234,9055-MOJJJ,Female,No,Yes,Yes,California,40.586588,-122.903677,96024,Yes,No,DSL,Yes,No,No,Yes,Yes,No,64,One year,Mailed check,No,65.8,4068.0,No,Low
4235,4359-INNWN,Female,No,No,No,California,41.212695000000004,-122.392067,96025,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,17,One year,Credit card (automatic),No,20.05,337.9,No,Low
4236,0585-EGDDA,Male,No,Yes,No,California,41.405193,-123.008567,96027,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,40,Month-to-month,Electronic check,Yes,80.0,3168.75,No,Low
4237,4032-RMHCI,Female,No,Yes,Yes,California,41.017282,-121.46894499999999,96028,No,No phone service,DSL,Yes,No,Yes,No,No,No,41,One year,Credit card (automatic),No,35.4,1412.4,No,Low
4238,0549-CYCQN,Male,Yes,No,No,California,39.847840000000005,-122.544556,96029,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,51,One year,Bank transfer (automatic),Yes,79.6,3974.7,No,Low
4239,3481-JHUZH,Male,No,Yes,No,California,41.232128,-123.194748,96031,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,41,Month-to-month,Electronic check,Yes,80.25,3439.0,No,Low
4240,3594-IVHJZ,Female,No,No,No,California,40.740138,-122.587476,96033,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Month-to-month,Mailed check,Yes,20.45,42.45,No,Low
4241,6869-FGJJC,Male,No,No,No,California,41.411315,-122.697236,96034,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,68,One year,Credit card (automatic),No,79.6,5461.45,No,High
4242,3896-ZVNET,Female,No,Yes,Yes,California,40.031940000000006,-122.176023,96035,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,Two year,Mailed check,No,24.7,571.75,No,Low
4243,8205-VSLRB,Male,No,Yes,No,California,41.528541,-122.955018,96037,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,70,Two year,Credit card (automatic),No,77.3,5498.2,No,High
4244,5960-MVTUK,Male,No,No,No,California,41.599978,-122.539381,96038,No,No phone service,DSL,No,No,No,Yes,No,No,3,Month-to-month,Electronic check,Yes,29.75,96.85,No,Low
4245,6817-WTYHE,Male,No,No,No,California,41.831901,-123.487478,96039,Yes,No,DSL,No,No,No,No,No,No,2,Month-to-month,Bank transfer (automatic),No,44.9,111.05,No,Low
4246,3082-VQXNH,Male,No,Yes,No,California,40.789799,-121.474529,96040,No,No phone service,DSL,No,Yes,No,No,No,No,3,Month-to-month,Credit card (automatic),No,29.8,94.4,No,Low
4247,4931-TRZWN,Female,No,No,No,California,41.962127,-122.52769599999999,96044,Yes,No,DSL,Yes,No,No,No,Yes,Yes,13,Month-to-month,Electronic check,Yes,71.95,923.85,No,Low
4248,0750-EKNGL,Male,No,No,No,California,40.648024,-123.465088,96046,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,7,Month-to-month,Mailed check,No,20.75,141.1,No,Low
4249,7669-LCRSD,Male,No,Yes,Yes,California,40.524535,-122.647172,96047,Yes,No,DSL,No,No,No,No,Yes,No,12,Month-to-month,Mailed check,Yes,56.3,628.65,No,Low
4250,3567-PQTSO,Male,No,Yes,Yes,California,40.913191999999995,-123.06597,96048,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,53,One year,Electronic check,Yes,105.25,5576.3,No,High
4251,8043-PNYSD,Male,No,Yes,Yes,California,40.883853,-122.41825800000001,96051,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,63,Two year,Mailed check,No,19.55,1245.6,No,Low
4252,9938-EKRGF,Female,No,No,No,California,40.704293,-122.803899,96052,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,15,Month-to-month,Mailed check,No,84.45,1287.85,No,Low
4253,2703-AMTUL,Male,No,Yes,Yes,California,41.280478,-121.160249,96054,Yes,No,DSL,Yes,Yes,No,No,No,No,36,One year,Mailed check,No,53.65,1939.35,No,Low
4254,0928-JMXNP,Male,Yes,Yes,No,California,40.059385,-122.091481,96055,No,No phone service,DSL,No,No,Yes,No,No,No,4,Month-to-month,Electronic check,Yes,29.9,118.25,No,Low
4255,8173-RXAYP,Female,No,Yes,Yes,California,41.108309999999996,-121.36036200000001,96056,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,Two year,Mailed check,No,19.7,452.55,No,Low
4256,4825-XJGDM,Female,No,No,No,California,41.251321999999995,-122.105209,96057,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,61,One year,Credit card (automatic),No,43.7,2696.55,No,Low
4257,5402-HTOTQ,Male,No,No,No,California,41.769709000000006,-121.92063,96058,Yes,Yes,DSL,No,Yes,No,No,No,No,16,Month-to-month,Electronic check,No,55.3,875.35,No,Low
4258,6734-JDTTV,Male,No,Yes,Yes,California,40.426679,-121.850421,96059,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,65,Two year,Credit card (automatic),Yes,19.85,1267.05,No,Low
4259,7850-THJMU,Female,No,Yes,Yes,California,40.331975,-121.460674,96061,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,26,Two year,Credit card (automatic),No,19.65,494.9,No,Low
4260,3890-RTCMS,Male,No,No,No,California,40.531257000000004,-122.14813899999999,96062,Yes,No,DSL,No,No,No,Yes,No,No,16,Month-to-month,Mailed check,Yes,49.45,799.0,No,Low
4261,3717-FDJFU,Male,No,No,Yes,California,40.877552,-121.885884,96065,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,5,Two year,Mailed check,No,20.45,106.9,No,Low
4262,3665-JATSN,Female,No,No,No,California,41.33832,-122.290756,96067,No,No phone service,DSL,No,Yes,No,No,No,Yes,19,Month-to-month,Electronic check,Yes,39.7,710.05,No,Low
4263,7966-YOTQW,Male,No,No,No,California,41.082471999999996,-121.19521499999999,96068,Yes,Yes,DSL,Yes,No,No,No,No,No,10,Month-to-month,Credit card (automatic),Yes,54.5,568.2,No,Low
4264,8853-TZDGH,Female,No,No,No,California,40.582399,-122.19551200000001,96073,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,72,Two year,Bank transfer (automatic),Yes,111.6,8012.75,No,High
4265,4324-BZCKL,Female,No,Yes,Yes,California,40.343213,-121.81541200000001,96075,Yes,No,DSL,No,Yes,Yes,No,No,No,10,Month-to-month,Mailed check,Yes,55.55,551.3,No,Low
4266,6924-TDGMT,Male,No,Yes,No,California,40.367964,-122.937379,96076,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,11,One year,Mailed check,Yes,20.55,184.95,No,Low
4267,1536-YHDOE,Male,No,Yes,Yes,California,40.923558,-122.059933,96084,Yes,Yes,DSL,Yes,No,No,Yes,No,No,17,One year,Mailed check,Yes,62.1,1096.65,No,Low
4268,8123-QBNAZ,Female,No,Yes,Yes,California,41.737961999999996,-123.07557,96085,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,36,Month-to-month,Credit card (automatic),Yes,104.5,3684.95,No,Low
4269,3629-ZNKXA,Male,Yes,No,No,California,41.924174,-123.26078799999999,96086,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,17,Month-to-month,Electronic check,Yes,101.8,1752.45,No,Low
4270,4827-LTQRJ,Female,Yes,Yes,Yes,California,40.617614,-122.51286100000002,96087,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,66,One year,Credit card (automatic),Yes,110.6,7210.85,No,High
4271,7711-YIJWC,Male,No,Yes,Yes,California,40.497440999999995,-121.827524,96088,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,61,One year,Bank transfer (automatic),No,84.9,5264.5,No,High
4272,5482-VXSXJ,Male,No,No,No,California,40.021786999999996,-122.127576,96090,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,22,Month-to-month,Mailed check,Yes,93.2,2157.3,No,Low
4273,7365-BVCJH,Male,No,No,No,California,41.081846999999996,-122.70054499999999,96091,No,No phone service,DSL,No,No,No,No,No,No,1,Month-to-month,Electronic check,Yes,24.4,24.4,No,Low
4274,9620-ENEJV,Female,No,No,No,California,39.955164,-122.01856699999999,96092,Yes,No,Fiber optic,No,No,No,No,No,No,6,Month-to-month,Credit card (automatic),No,70.55,433.95,No,Low
4275,2378-YIZKA,Female,No,Yes,Yes,California,41.465121,-122.38094699999999,96094,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,68,Two year,Credit card (automatic),Yes,85.0,5607.75,No,High
4276,0689-DSXGL,Female,No,Yes,Yes,California,41.764869,-122.67131599999999,96097,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,52,Month-to-month,Bank transfer (automatic),No,85.8,4433.3,No,Low
4277,6818-DJXAA,Female,No,No,Yes,California,41.468877,-120.54229,96101,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,10,Month-to-month,Electronic check,Yes,91.1,964.35,No,Low
4278,0464-WJTKO,Female,No,Yes,Yes,California,41.505916,-120.152505,96104,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,72,Two year,Bank transfer (automatic),No,20.1,1460.85,No,Low
4279,8902-ZEOVF,Male,No,Yes,Yes,California,39.872961,-120.198876,96105,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,47,One year,Mailed check,No,20.05,951.55,No,Low
4280,6778-EICRF,Male,No,Yes,Yes,California,39.745805,-120.580882,96106,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,24,One year,Mailed check,No,74.8,1821.2,No,Low
4281,2662-NNTDK,Male,No,No,No,California,38.42528,-119.47574099999999,96107,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,65,One year,Credit card (automatic),No,24.8,1600.95,No,Low
4282,4132-KALRO,Female,No,No,No,California,41.750353999999994,-120.403885,96108,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,4,Month-to-month,Mailed check,Yes,100.85,399.25,No,Low
4283,2874-YXVVA,Female,No,No,No,California,40.198234,-120.18088999999999,96113,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,34,Month-to-month,Electronic check,Yes,105.1,3634.8,No,Low
4284,1245-HARPS,Female,No,Yes,No,California,40.294034,-120.512622,96114,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,14,Two year,Mailed check,No,20.4,292.4,No,Low
4285,4323-ELYYB,Male,No,Yes,Yes,California,41.266008,-120.49073100000001,96116,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,13,One year,Mailed check,No,20.0,218.55,No,Low
4286,4293-ETKAP,Female,No,Yes,Yes,California,40.507272,-120.338228,96117,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,65,Two year,Bank transfer (automatic),Yes,79.4,5071.9,No,High
4287,6064-PUPMC,Male,No,Yes,Yes,California,39.637471000000005,-120.22633799999998,96118,Yes,No,DSL,Yes,No,No,Yes,No,No,23,One year,Credit card (automatic),No,57.2,1423.35,No,Low
4288,6504-VBLFL,Male,No,Yes,No,California,41.042003,-120.50608600000001,96119,Yes,No,DSL,Yes,Yes,Yes,No,No,No,55,Two year,Electronic check,No,58.6,3068.6,No,Low
4289,6322-PJJDJ,Male,No,Yes,No,California,38.735789000000004,-119.85798,96120,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,49,Two year,Electronic check,Yes,94.8,4690.65,No,High
4290,0330-BGYZE,Male,No,Yes,No,California,40.181278999999996,-120.392967,96121,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,60,One year,Bank transfer (automatic),No,102.5,6157.6,No,High
4291,1085-LDWAM,Female,No,Yes,Yes,California,39.786755,-120.445626,96122,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,69,One year,Credit card (automatic),Yes,20.35,1442.65,No,Low
4292,7586-ZATGZ,Male,No,No,No,California,40.845738,-120.32221899999999,96123,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,40,Month-to-month,Electronic check,Yes,84.9,3369.05,No,Low
4293,7197-VOJMM,Male,No,Yes,No,California,39.672813,-120.456699,96124,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,67,Two year,Credit card (automatic),Yes,69.2,4671.65,No,High
4294,1843-TLSGD,Female,No,Yes,Yes,California,40.346634,-120.386422,96128,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,13,Two year,Mailed check,No,20.85,272.35,No,Low
4295,9626-VFRGG,Female,No,No,Yes,California,40.559177000000005,-120.612113,96130,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,41,Month-to-month,Bank transfer (automatic),Yes,88.5,3645.05,No,Low
4296,7075-BNDVQ,Female,No,No,No,California,41.027281,-120.669427,96132,No,No phone service,DSL,Yes,No,Yes,No,No,No,4,Month-to-month,Mailed check,No,35.0,135.75,No,Low
4297,9143-CANJF,Female,No,Yes,Yes,California,38.636052,-119.48916200000001,96133,Yes,No,DSL,Yes,No,No,Yes,No,No,24,Month-to-month,Electronic check,No,55.15,1319.85,No,Low
4298,7284-BUYEC,Female,No,No,No,California,41.813521,-121.49266599999999,96134,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,5,Month-to-month,Credit card (automatic),Yes,50.95,229.4,No,Low
4299,2041-JIJCI,Female,No,No,No,California,40.345949,-120.08118700000001,96136,Yes,Yes,DSL,No,Yes,No,No,No,Yes,5,Month-to-month,Electronic check,Yes,64.0,370.25,No,Low
4300,4900-MSOMT,Female,No,Yes,Yes,California,39.227434,-120.091806,96140,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,72,Two year,Bank transfer (automatic),No,80.2,5714.2,No,High
4301,2229-VWQJH,Female,No,No,No,California,39.117018,-120.212535,96141,Yes,No,DSL,No,No,Yes,No,No,No,24,Month-to-month,Credit card (automatic),Yes,49.3,1233.25,No,Low
4302,9194-GFVOI,Female,No,Yes,No,California,39.061227,-120.179546,96142,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,42,Two year,Credit card (automatic),No,84.35,3571.6,No,Low
4303,1336-EZFZY,Female,No,No,No,California,39.246654,-120.029273,96143,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,4,Month-to-month,Mailed check,No,20.05,83.3,No,Low
4304,4282-MSACW,Male,No,No,No,California,39.178337,-120.162806,96145,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,68,One year,Credit card (automatic),Yes,117.2,8035.95,No,High
4305,1403-LKLIK,Female,No,Yes,Yes,California,39.191796999999994,-120.212401,96146,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,33,One year,Mailed check,No,20.1,579.4,No,Low
4306,0136-IFMYD,Male,Yes,Yes,No,California,33.973616,-118.24902,90001,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,69,Two year,Electronic check,Yes,109.95,7634.25,No,High
4307,5144-TVGLP,Male,Yes,No,No,California,33.949255,-118.246978,90002,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,38,Month-to-month,Electronic check,No,94.75,3653.0,No,Low
4308,9643-AVVWI,Female,No,Yes,Yes,California,33.964131,-118.272783,90003,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,3,Month-to-month,Electronic check,Yes,80.0,241.3,No,Low
4309,0253-ZTEOB,Female,No,Yes,Yes,California,34.076259,-118.31071499999999,90004,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,48,Two year,Electronic check,No,79.65,3870.3,No,Low
4310,2706-QZIHY,Female,No,Yes,No,California,34.059281,-118.30742,90005,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,15,Two year,Mailed check,No,25.2,387.9,No,Low
4311,6061-PQHMK,Female,No,No,No,California,34.048013,-118.293953,90006,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25,One year,Credit card (automatic),No,19.9,527.5,No,Low
4312,6137-MFAJN,Female,No,No,No,California,34.008293,-118.34676599999999,90008,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,48,Month-to-month,Electronic check,Yes,44.8,2104.55,No,Low
4313,9122-UMROB,Male,No,No,No,California,34.062125,-118.31570900000001,90010,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Month-to-month,Mailed check,No,20.3,20.3,No,Low
4314,4232-JGKIY,Male,No,No,No,California,34.007090000000005,-118.25868100000001,90011,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Month-to-month,Electronic check,No,19.2,19.2,No,Low
4315,2402-TAIRZ,Female,No,No,No,California,34.065875,-118.23872800000001,90012,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,37,One year,Electronic check,No,80.05,3019.1,No,Low
4316,9659-ZTWSM,Male,Yes,Yes,No,California,34.044639000000004,-118.24041299999999,90013,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,66,One year,Bank transfer (automatic),Yes,107.35,7051.95,No,High
4317,9139-TWBAS,Female,No,Yes,No,California,34.043144,-118.251977,90014,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,26,One year,Bank transfer (automatic),No,47.85,1190.5,No,Low
4318,6685-GBWJZ,Male,No,Yes,No,California,34.039224,-118.26629299999999,90015,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,63,One year,Credit card (automatic),No,70.8,4448.8,No,Low
4319,2195-VVRJF,Male,Yes,Yes,No,California,34.028735,-118.31723600000001,90018,Yes,No,DSL,Yes,No,No,No,No,Yes,18,Month-to-month,Credit card (automatic),Yes,59.1,1011.05,No,Low
4320,3913-RDSJZ,Female,No,Yes,No,California,34.049841,-118.33846000000001,90019,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,64,Two year,Mailed check,No,25.55,1714.95,No,Low
4321,4203-QGNZA,Female,No,No,Yes,California,34.029043,-118.23950400000001,90021,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,28,Month-to-month,Mailed check,No,20.25,535.35,No,Low
4322,5043-TRZWM,Female,No,No,No,California,34.02381,-118.156582,90022,Yes,No,Fiber optic,No,No,Yes,No,No,No,1,Month-to-month,Electronic check,No,75.55,75.55,No,Low
4323,9494-BDNNC,Male,No,Yes,No,California,34.046174,-118.44633300000001,90025,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,66,One year,Electronic check,No,95.3,6273.4,No,High
4324,1640-PLFMP,Female,No,No,No,California,34.078990999999995,-118.26380400000001,90026,Yes,No,Fiber optic,No,No,No,No,No,No,1,Month-to-month,Electronic check,Yes,70.25,70.25,No,Low
4325,5366-OBVMR,Female,No,Yes,No,California,34.127194,-118.295647,90027,Yes,No,DSL,No,No,No,Yes,No,No,18,Month-to-month,Mailed check,Yes,50.3,908.75,No,Low
4326,4573-JKNAE,Male,No,No,Yes,California,34.078821000000005,-118.177576,90032,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,Two year,Bank transfer (automatic),No,19.35,212.3,No,Low
4327,9817-APLHW,Male,No,No,No,California,34.030578000000006,-118.39961299999999,90034,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,Month-to-month,Electronic check,No,25.0,316.2,No,Low
4328,8380-MQINP,Female,No,Yes,Yes,California,34.051809000000006,-118.383843,90035,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,55,Two year,Mailed check,No,20.3,1079.05,No,Low
4329,0840-DFEZH,Female,No,No,No,California,34.070291,-118.34919099999999,90036,Yes,Yes,Fiber optic,No,No,No,No,No,No,7,Month-to-month,Electronic check,Yes,75.35,564.65,No,Low
4330,8690-ZVLCL,Female,No,Yes,Yes,California,34.088017,-118.327168,90038,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,68,Two year,Credit card (automatic),No,88.0,6161.9,No,High
4331,1125-SNVCK,Female,Yes,No,No,California,33.994524,-118.149953,90040,Yes,No,DSL,No,No,No,No,No,No,49,Month-to-month,Mailed check,No,43.8,2106.05,No,Low
4332,0384-LPITE,Male,No,No,No,California,34.137412,-118.20760700000001,90041,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,40,One year,Credit card (automatic),No,62.05,2511.55,No,Low
4333,4616-EWBNJ,Female,No,No,No,California,34.11572,-118.19275400000001,90042,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,16,One year,Bank transfer (automatic),No,20.1,318.6,No,Low
4334,1335-HQMKX,Female,No,Yes,No,California,33.952714,-118.292061,90044,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,72,One year,Electronic check,Yes,101.35,7323.15,No,High
4335,2545-EBUPK,Female,Yes,No,No,California,33.954017,-118.402447,90045,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,2,Month-to-month,Electronic check,Yes,84.05,186.05,No,Low
4336,6923-AQONU,Male,No,Yes,Yes,California,34.108455,-118.362081,90046,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,23,Two year,Mailed check,No,20.9,454.0,No,Low
4337,2172-EJXVF,Female,Yes,No,No,California,33.958149,-118.30844099999999,90047,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,71,One year,Electronic check,Yes,105.9,7521.95,No,High
4338,4536-PLEQY,Male,No,Yes,No,California,34.001616999999996,-118.222274,90058,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,12,Month-to-month,Credit card (automatic),Yes,85.05,999.8,No,Low
4339,7029-IJEJK,Female,No,No,No,California,33.927254,-118.249826,90059,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,54,One year,Bank transfer (automatic),No,44.1,2369.7,No,Low
4340,8871-JLMHM,Female,No,Yes,No,California,33.921279999999996,-118.27418600000001,90061,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,68,Two year,Credit card (automatic),No,90.2,6297.65,No,High
4341,5447-VYTKW,Male,No,No,No,California,34.037251,-118.423573,90064,Yes,No,DSL,Yes,No,No,Yes,No,No,27,Month-to-month,Mailed check,No,53.45,1461.45,No,Low
4342,3623-FQBOX,Male,No,No,No,California,34.108833000000004,-118.22971499999998,90065,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,21,Month-to-month,Mailed check,Yes,19.95,416.4,No,Low
4343,8659-HDIYE,Female,Yes,No,No,California,34.057496,-118.413959,90067,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,64,Month-to-month,Credit card (automatic),No,74.65,4869.35,No,High
4344,3474-BAFSJ,Male,No,Yes,No,California,34.093781,-118.38106100000002,90069,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,57,Two year,Bank transfer (automatic),Yes,57.5,3265.95,No,Low
4345,3865-ZFZIB,Male,No,No,No,California,34.102084000000005,-118.451629,90077,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19,Two year,Mailed check,No,19.65,358.15,No,Low
4346,1855-AGAWH,Male,No,Yes,No,California,33.970343,-118.17136799999999,90201,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,31,One year,Electronic check,Yes,93.8,2939.8,No,Low
4347,7109-CQYUZ,Male,No,No,No,California,34.099891,-118.41433799999999,90210,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,52,Two year,Mailed check,Yes,89.25,4652.4,No,High
4348,1370-GGAWX,Female,No,No,No,California,34.063947,-118.38300100000001,90211,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,46,One year,Electronic check,Yes,94.15,4408.45,No,Low
4349,4680-KUTAJ,Female,Yes,No,No,California,34.062095,-118.401508,90212,Yes,Yes,DSL,Yes,No,No,No,No,No,11,Month-to-month,Electronic check,Yes,55.6,580.8,No,Low
4350,5307-UVGNB,Female,No,Yes,Yes,California,33.88151,-118.234451,90220,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,53,Month-to-month,Bank transfer (automatic),Yes,48.7,2495.2,No,Low
4351,2883-ILGWO,Male,Yes,No,No,California,33.912246,-118.236773,90222,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,57,Month-to-month,Bank transfer (automatic),Yes,104.9,5913.95,No,High
4352,3642-BYHDO,Female,No,Yes,Yes,California,33.956228,-118.120993,90240,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,71,Two year,Bank transfer (automatic),No,19.9,1389.35,No,Low
4353,9629-NHXFW,Female,No,Yes,Yes,California,33.940884000000004,-118.128628,90241,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Month-to-month,Mailed check,Yes,19.4,19.4,No,Low
